dim,Uncertain,41.65
dim,B,97.74
dim,B,97.00
dim,B,74.14
dim,Uncertain,53.07
dim,B,94.10
dim,Uncertain,35.83
dim,B,71.65
dim,J,79.07
dim,Uncertain,47.43
dim,Uncertain,46.01
dim,B,92.69
dim,Uncertain,42.04
dim,B,95.71
dim,B,96.38
dim,B,89.66
dim,B,64.93
dim,B,89.30
dim,J,99.79
dim,J,99.84
normal,J,78.48
normal,J,95.32
normal,Uncertain,41.25
normal,Uncertain,33.57
normal,Uncertain,37.07
normal,B,87.24
normal,J,73.13
normal,Uncertain,57.45
normal,B,63.70
normal,B,73.09
normal,B,83.84
normal,B,93.47
normal,B,82.14
normal,B,96.58
normal,B,94.81
normal,B,91.66
normal,B,97.52
normal,B,77.77
normal,B,85.63
normal,Uncertain,43.98
normal,Uncertain,53.73
normal,B,72.81
normal,B,73.87
normal,B,90.43
normal,B,93.94
normal,Uncertain,56.53
normal,B,83.52
normal,B,91.50
normal,B,75.26
normal,B,73.22
normal,B,96.22
normal,B,90.73
normal,B,87.51
normal,B,63.61
normal,J,72.61
normal,J,96.81
normal,D,70.81
normal,I,61.36
normal,Uncertain,41.17
normal,D,63.17
normal,I,67.15
normal,Uncertain,51.62
normal,Uncertain,46.83
normal,D,77.56
normal,Uncertain,41.47
normal,Uncertain,59.08
normal,I,62.26
normal,Uncertain,41.27
normal,I,67.15
normal,I,87.29
normal,I,88.38
normal,B,84.13
normal,I,91.23
normal,I,75.47
normal,I,84.56
normal,J,99.54
normal,I,75.02
normal,D,91.20
normal,B,84.69
normal,D,93.09
normal,A,86.25
normal,B,93.64
normal,B,99.08
normal,B,93.26
normal,B,94.95
normal,B,98.75
normal,B,95.23
normal,B,75.69
normal,B,90.40
normal,A,99.47
normal,J,99.85
normal,Uncertain,52.54
normal,B,68.41
normal,Uncertain,49.75
normal,Uncertain,29.48
normal,G,67.04
normal,Uncertain,47.62
normal,Uncertain,43.62
normal,Uncertain,50.21
normal,G,67.15
normal,Uncertain,59.41
normal,B,83.96
normal,Uncertain,46.55
normal,Uncertain,58.95
normal,G,78.39
normal,Uncertain,58.67
normal,G,94.30
normal,G,97.72
normal,G,81.53
normal,G,96.63
normal,G,97.40
normal,G,98.62
normal,G,98.31
